image_url,source_caption,target_caption,lang_id
02562484---The%20Seine%20at%20Suresnes.jpg,Die Seine bei Suresnes Malerei - <PERSON> Die Seine bei Suresnes,The Seine at Suresnes painting - <PERSON> The Seine at Suresnes art painting,de
"10202908---fp,504x498,black,off_white,box20,s,f8f8f8-pad,600x600,f8f8f8.u1.jpg",Coucher de soleil de Tor Bay sur la péninsule de Gower,Tor Bay sunset on the Gower peninsula Framed Art Print,fr
"10202908---fp,504x498,black,off_white,box20,s,f8f8f8-pad,600x600,f8f8f8.u1.jpg",Tor Bay Sonnenuntergang auf der Gower Halbinsel Framed Art Print,Tor Bay sunset on the Gower peninsula Framed Art Print,de
09933962---the-historic-taos-inn.jpg,The Historic Taos Inn: Chambres de la cour.,The Historic Taos Inn: Courtyard rooms.,fr
09933962---the-historic-taos-inn.jpg,The Historic Taos Inn: Hofzimmer.,The Historic Taos Inn: Courtyard rooms.,de
09445812---dolphin-shadows-shadow-water-25494.jpg,Ombre dans l'eau No25494,Shadow in the water No25494,fr
09445812---dolphin-shadows-shadow-water-25494.jpg,Schatten im Wasser No25494,Shadow in the water No25494,de
10956140---In-text+Citations%3A+Formatting+a+Summary+or+Paraphrase.jpg,Citations dans le texte : présentation d'un résumé ou d'une paraph,In-text Citations: Formatting a Summary or Paraphrase,fr
10956140---In-text+Citations%3A+Formatting+a+Summary+or+Paraphrase.jpg,In-text Zitate: Formatieren einer Zusammenfassung oder Paraphrase,In-text Citations: Formatting a Summary or Paraphrase,de
05404641---7d1b635c186247ecb5b4621fb1772a8c--healthy-living-tips-healthy-foods.jpg,Des aliments qui ressemblent à des organes pour lesquels ils sont bons!,Foods that resemble organs they're good for!,fr
05404641---7d1b635c186247ecb5b4621fb1772a8c--healthy-living-tips-healthy-foods.jpg,"Lebensmittel, die Organe ähneln, für die sie gut sind!",Foods that resemble organs they're good for!,de
09501570---hotel-julien-website-home-your-personal-inner-sanctum-01.jpg,Le SPA à l'Hôtel Julien,The SPA at Hotel Julien,fr
09501570---hotel-julien-website-home-your-personal-inner-sanctum-01.jpg,Das SPA im Hotel Julien,The SPA at Hotel Julien,de
04556623---Willa_Heart_Ellen_Jay_KT_grande_84ae3843-d2d8-4eac-a311-62eca064f89b_2048x.jpg,<PERSON> - Le lapin préppy,<PERSON> - The Preppy Bunny,fr
04556623---Willa_Heart_Ellen_Jay_KT_grande_84ae3843-d2d8-4eac-a311-62eca064f89b_2048x.jpg,<PERSON> - Der glückliche Bunny,<PERSON> - The Preppy Bunny,de
00523815---img_9051.jpg,Ce fil rouge en lug 3 prendra le pouvoir de l'adaptateur à la carte,This red wire in lug 3 will take power from the adaptor to the board,fr
00523815---img_9051.jpg,Dieser rote Draht in Lug 3 wird die Macht vom Adapter zum Board nehmen,This red wire in lug 3 will take power from the adaptor to the board,de
10908355---milky-way.jpg,Un nouvel angle sur la photographie de paysage - Voie lactée,A New Angle on Landscape Photography - Milky Way,fr
10908355---milky-way.jpg,Ein neuer Winkel zur Landschaftsfotografie - Milchstraße,A New Angle on Landscape Photography - Milky Way,de
04936384---product-image-1252939482_600x.jpg,T-shirt unisexe - La chance des Irlandais,Unisex T-Shirt - Luck of the Irish,fr
04936384---product-image-1252939482_600x.jpg,Unisex T-Shirt - Glück der Iren,Unisex T-Shirt - Luck of the Irish,de
03145137---bruce-springsteen-performing-on-stage-at-the-wembley-arena-in-london-picture-id522591876?s=612x612.jpg,<PERSON> spectacle sur scène au Wembley Arena de Londres vers juillet 1992,<PERSON> performing on stage at the Wembley Arena in London circa July 1992,fr
03145137---bruce-springsteen-performing-on-stage-at-the-wembley-arena-in-london-picture-id522591876?s=612x612.jpg,<PERSON> auf der Bühne in der Wembley Arena in London um Juli 1992,<PERSON> performing on stage at the Wembley Arena in London circa July 1992,de
03547064---22-bikes-ireland-articleLarge.jpg,Les animaux de ferme font partie du charme de la Great Western Greenway.,Farm animals are part of the charm on the Great Western Greenway.,fr
03547064---22-bikes-ireland-articleLarge.jpg,Farmtiere sind Teil des Charmes auf dem Great Western Greenway.,Farm animals are part of the charm on the Great Western Greenway.,de
08822497---cbd343_d341a4a63051489482d9f8396c4b1dd2~mv2.jpg,Soleil et photo de l'immobilier,Sun and the real estate photo,fr
08822497---cbd343_d341a4a63051489482d9f8396c4b1dd2~mv2.jpg,Sonne und die Immobilien Foto,Sun and the real estate photo,de
09097114---image.jpg,Roti est une cuisine de rue au Sri Lanka,Roti is a street food in Sri Lanka,fr
09097114---image.jpg,Roti ist ein Straßenessen in Sri Lanka,Roti is a street food in Sri Lanka,de
05165379---brochure-waterfall-inside__51723.1493116345.jpg,Un endroit pour appeler à la maison Waterfall Brochure,A Place to Call Home Waterfall Brochure,fr
05165379---brochure-waterfall-inside__51723.1493116345.jpg,"Ein Ort, um nach Hause zu rufen Wasserfall Broschüre",A Place to Call Home Waterfall Brochure,de
09891675---girl_next_door_stunning_beauty.jpg,La fille d'Obama Cartoon à côté : une beauté stupéfi,Obama Cartoon's Girl Next Door: A Stunning Beauty |TRUMP ... - photo#2,fr
09891675---girl_next_door_stunning_beauty.jpg,Obama Cartoon's Girl Next Door: Eine atemberaubende Schönheit... - Foto#2,Obama Cartoon's Girl Next Door: A Stunning Beauty |TRUMP ... - photo#2,de
08526875---Sky-Sports-pundit-reveals-the-worst-thing-about-Aaron-Ramsey-leaving.jpg,Sky Sports Pundit révèle la pire chose à propos de <PERSON>,Sky Sports pundit reveals the worst thing about <PERSON> leaving,fr
08526875---Sky-Sports-pundit-reveals-the-worst-thing-about-Aaron-Ramsey-leaving.jpg,Sky Sports Experten zeigt das Schlimmste über <PERSON> verlassen,Sky Sports pundit reveals the worst thing about <PERSON> leaving,de
00781754---9781138710290.jpg,La phénoménologie de l'autobiographie : Rendre ça réel,The Phenomenology of Autobiography : Making it Real book cover,fr
00781754---9781138710290.jpg,Die Phenomenologie der Autobiographie : Making it Real Buchcover,The Phenomenology of Autobiography : Making it Real book cover,de
00016572---139953351.jpg,Un lit ou des lits dans une chambre à Mya Home Luxury Apartments,A bed or beds in a room at Mya Home Luxury Apartments,fr
00016572---139953351.jpg,Ein Bett oder Betten in einem Zimmer in Mya Home Luxury Apartments,A bed or beds in a room at Mya Home Luxury Apartments,de
02681309---0_around_edinburgh_-_forth_bridge_2014_152336_1024.jpg,Le pont Forth - Juin 2014,The Forth Bridge - June 2014,fr
02681309---0_around_edinburgh_-_forth_bridge_2014_152336_1024.jpg,Die Forth Bridge - Juni 2014,The Forth Bridge - June 2014,de
01446928---259068.jpg,<PERSON> en moyenne 33 balles par innings quand il bat en tant que,<PERSON> averages 33 balls per innings when he bats as a nightwatchman,fr
01446928---259068.jpg,"<PERSON> durchschnittlich 33 Bälle pro Innings, wenn er als Nachtwächt",<PERSON> averages 33 balls per innings when he bats as a nightwatchman,de
04750877---V2n1rTl1m4alJNfE.jpg,Faites glisser la batterie vers le haut et hors du téléphone.,Slide the battery cover up and off the phone.,fr
04750877---V2n1rTl1m4alJNfE.jpg,Schieben Sie die Batterie decken und aus dem Telefon.,Slide the battery cover up and off the phone.,de
"03323434---ra,classic_tee,x1860,fafafa:ca443f4786,front-c,336,372,600,600-bg,f8f8f8.jpg",Le T-Shirt classique de nettoyage de la fée de nettoyage,The Dust Bunnies Killed Cleaning Fairy Cleaning Housekeeping Classic T-Shirt,fr
09793550---DeniseRichards-2.jpg,"Le Chien Inspirant, Insubmersible... - photo#41","The Inspiring, Unsinkable <PERSON> | Modern Dog ... - photo#41",fr
09793550---DeniseRichards-2.jpg,"Der inspirierende, unsinkbare <PERSON>...","The Inspiring, Unsinkable <PERSON> | Modern Dog ... - photo#41",de
09644412---applebuttersandwich8web.jpg,"Bild von einer Scheibe des Apfelbutter-Hühnchen-Sandwichs,","Image of a slice of the apple butter chicken sandwich, showing the contents",de
07110564---636935262656900000.jpg,Eye of the Storm Public Flyer 4.8,Eye of the Storm Public Flyer 4.8,fr
07110564---636935262656900000.jpg,Auge des Sturms Öffentlicher Flyer 4.8,Eye of the Storm Public Flyer 4.8,de
00694089---forkeeps20313copy_400x.jpg,Bleu marine sur l'épaule Leopard Maxi robe plus tailles,Navy Blue Over The Shoulder Leopard Maxi Dress Plus Sizes,fr
00694089---forkeeps20313copy_400x.jpg,Navy Blau über die Schulter Leopard Maxi Kleid Plus Größen,Navy Blue Over The Shoulder Leopard Maxi Dress Plus Sizes,de
05302568---dsc_1927.jpg,"Ailleurs, il y a des ampoules plus conventionnelles dans leurs petites cage",Elsewhere there are more conventional light bulbs in their little wire cages.,fr
02875867---view-departure-terminal-changi-airport-singapore-70482834.jpg,Vue du terminal de départ à l'aéroport de Changi à Singapour,View of the Departure Terminal at Changi airport in Singapore stock images,fr
02875867---view-departure-terminal-changi-airport-singapore-70482834.jpg,Blick auf das Abflugterminal am Flughafen Changi in Singapur Stockbilder,View of the Departure Terminal at Changi airport in Singapore stock images,de
09386879---Cosplay-Roundup-at-the-2015-Anime-Central-Expo-in-Chicago-Part-3-14-690x1024.jpg,Tour d'horizon du Cosplay à l'exposition Anime Central 2015 à Chicago,Cosplay Roundup at the 2015 Anime Central Expo in Chicago Part 3 (14),fr
09386879---Cosplay-Roundup-at-the-2015-Anime-Central-Expo-in-Chicago-Part-3-14-690x1024.jpg,Cosplay Roundup auf der Anime Central Expo 2015 in Chicago Teil 3,Cosplay Roundup at the 2015 Anime Central Expo in Chicago Part 3 (14),de
05570600---walkwaybeforefull-768x1024.jpg,Stain A Concrete Walkway DIY,Stain A Concrete Walkway DIY,fr
05570600---walkwaybeforefull-768x1024.jpg,Stain Ein Beton Gehweg DIY,Stain A Concrete Walkway DIY,de
07048901---Marble-Imitation-Artificial-Quartz-Stone-Slab-at-The-Price-Per-Square-Meter.jpg,Marble Imitation Pierre de Quartz Artificielle Slab au,Marble Imitation Artificial Quartz Stone Slab at The Price Per Square Meter,fr
07048901---Marble-Imitation-Artificial-Quartz-Stone-Slab-at-The-Price-Per-Square-Meter.jpg,Marmor Nachahmung Kunstquarz Stein Slab zum Preis pro Quadratmeter,Marble Imitation Artificial Quartz Stone Slab at The Price Per Square Meter,de
07940915---pavilion-far-reaching-fragrance-seoul-korea-may-small-pagoda-artificial-island-gyeongbokgung-palace-124321713.jpg,Le Pavillon des Fragrances de Far-Reaching,The Pavilion of Far-Reaching Fragrance stock photos,fr
07940915---pavilion-far-reaching-fragrance-seoul-korea-may-small-pagoda-artificial-island-gyeongbokgung-palace-124321713.jpg,Der Pavillon der weit-Reaching Duft Aktienfotos,The Pavilion of Far-Reaching Fragrance stock photos,de
09594388---dolic-home.jpg,Coucher de soleil dans les Alpes Julian,Sunset in the Julian Alps,fr
09594388---dolic-home.jpg,Sonnenuntergang in den Julischen Alpen,Sunset in the Julian Alps,de
05208625---dolphin-swimming-underwater-gerald-nowak.jpg,Impression sous-marine avec la photographie <PERSON> de <PERSON>,Underwater Art Print featuring the photograph <PERSON> by <PERSON>,fr
05208625---dolphin-swimming-underwater-gerald-nowak.jpg,Unterwasser-Kunstdruck mit Foto <PERSON> von <PERSON>,Underwater Art Print featuring the photograph <PERSON> by <PERSON>,de
11642990---4971494989_26159c0698_z.jpg,Flickr - Partage de photos!,"Flushed Away,The Toad | Flickr - Photo Sharing!",fr
11642990---4971494989_26159c0698_z.jpg,"Flushed Away,The Toad-Flickr - Bilder teilen","Flushed Away,The Toad | Flickr - Photo Sharing!",de
01680367---articles-text-from-central-casting-w-a.jpg,Acteur de fond obtenant un texte de Casting Central,Background Actor getting a text from Central Casting,fr
01680367---articles-text-from-central-casting-w-a.jpg,Hintergrund Schauspieler bekommen einen Text von Central Casting,Background Actor getting a text from Central Casting,de
08771471---General-Thunderbolt-Ross-Marvel-Comics-Hulk-a.jpg,"Général ""Thunderbolt"" Ross (Marvel Comics) en",General ``Thunderbolt'' Ross (Marvel Comics) in an Air Force dress uniform,fr
08771471---General-Thunderbolt-Ross-Marvel-Comics-Hulk-a.jpg,Allgemeine ``Thunderbolt'' Ross (Marvel Comics),General ``Thunderbolt'' Ross (Marvel Comics) in an Air Force dress uniform,de
05166570---Lotuff-Leather-929-Briefcase-Saddle-Tan-7_2000x.progressive.jpg,La mallette 929 Saddle Tan,The 929 Briefcase Saddle Tan,fr
05166570---Lotuff-Leather-929-Briefcase-Saddle-Tan-7_2000x.progressive.jpg,Der 929er Aktenkoffer Sattel Tan,The 929 Briefcase Saddle Tan,de
02255039---agricultural-work-being-done-using-a-cart-pulled-by-oxen-harappa-picture-id935341692?s=612x612.jpg,Travaux agricoles effectués à l'aide d'un chariot tiré par des bœufs,Agricultural work being done using a cart pulled by oxen Harappa Pakistan,fr
07175958---6b7fcaad_z.jpg,"Salle de bain, Moana Surfrider, Un Westin Resort & Spa","Bathroom, Moana Surfrider, A Westin Resort & Spa, Waikiki Beach",fr
07175958---6b7fcaad_z.jpg,"Badezimmer, Moana Surfrider, A Westin Resort & Spa","Bathroom, Moana Surfrider, A Westin Resort & Spa, Waikiki Beach",de
11642053---1715_03-2_600x600.jpg,Longue écharpe en soie Satin <PERSON>: Le jardin,Long Silk Scarf Satin <PERSON>: The Garden,fr
11642053---1715_03-2_600x600.jpg,Langer Seidenschal Satin <PERSON>: Der Garten,Long Silk Scarf Satin <PERSON>: The Garden,de
00985245---finn-the-human-princess-fan-art-finn-the-human.jpg,"Finn the Human Princess Fan art, finn the human PNG","Finn the Human Princess Fan art, finn the human PNG clipart",fr
00985245---finn-the-human-princess-fan-art-finn-the-human.jpg,"Finn die menschliche Prinzessin Fan Kunst, finn die menschliche PNG Clipart","Finn the Human Princess Fan art, finn the human PNG clipart",de
11698946---karenr120900012.jpg,"Tissu rouge, vert et blanc rayé Fond qui est sans couture et se répète","Red, Green and White Striped Fabric Background that is seamless and repeats",fr
11698946---karenr120900012.jpg,"Rot, Grün und Weiß Streifen Stoff Hintergrund, der nahtlos ist und wiederholt","Red, Green and White Striped Fabric Background that is seamless and repeats",de
"05573612---MV5BNTQzN2UxNGUtZmM1Mi00YTBlLTgxZjUtYjViYTIzNWVhMGM5XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SY1000_CR0,0,592,1000_AL_.jpg",Batman Forever: Le jeu d'arcade (1996),Batman Forever: The Arcade Game (1996),fr
"05573612---MV5BNTQzN2UxNGUtZmM1Mi00YTBlLTgxZjUtYjViYTIzNWVhMGM5XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SY1000_CR0,0,592,1000_AL_.jpg",Batman Forever: Das Arcade-Spiel (1996),Batman Forever: The Arcade Game (1996),de
12420042---13.jpg,Prochain arrêt : la maison unique de Soi 12!,Next stop: the unique house in Soi 12!,fr
12420042---13.jpg,Nächster Halt: das einzigartige Haus in Soi 12!,Next stop: the unique house in Soi 12!,de
04083913---Pink-Crown-09-1200x800.jpg,Pensons rose: Drifting une voiture de flic japonaise,Think Pink: Drifting A Japanese Cop Car,fr
04083913---Pink-Crown-09-1200x800.jpg,Think Pink: Drifting A Japanese Cop Car,Think Pink: Drifting A Japanese Cop Car,de
01750281---GettyImages-937057490-1380x1380.jpg,Traditionelle holländische Windmühlen und Häuser am Kanal in Zaanstad Dorf,Traditional dutch windmills and houses near the canal in Zaanstad village,de
05622936---original.jpg,Lot 3014 - Montres Swatch - une île d'or de plongée,"Lot 3014 - Swatch Watches - a Scuba 200 Golden Island, SDK 112,",fr
05622936---original.jpg,"Los Nr. 3014 - Uhruhren - ein Scuba 200 Golden Island,","Lot 3014 - Swatch Watches - a Scuba 200 Golden Island, SDK 112,",de
01775735---10344611x1112251_zm?$thumb225$.jpg,La veste Gotham III pour hommes de la face nord,The North Face Men's Gotham Jacket III,fr
01775735---10344611x1112251_zm?$thumb225$.jpg,Die Nordwand Herren Gotham Jacke III,The North Face Men's Gotham Jacket III,de
09123727---Hand-Carved-Elephant-Head-Water-Fountain-Stone-%E5%89%AF%E6%9C%AC.jpg,Quelques méthodes de conception pour installer des lampes à nos sculptures,Some Design Methods for Installing Lamps to Our Sculptures,fr
09123727---Hand-Carved-Elephant-Head-Water-Fountain-Stone-%E5%89%AF%E6%9C%AC.jpg,Einige Design-Methoden für die Installation von Lampen auf unseren Skulpturen,Some Design Methods for Installing Lamps to Our Sculptures,de
04261197---winery-cave-doors_0951_wqxga.jpg,Une entrée cachée de cave à vin de Napa Valley couverte d'arbres,A hidden Napa Valley wine cave entrance covered by trees,fr
04261197---winery-cave-doors_0951_wqxga.jpg,Ein versteckter Napa Valley Weinhöhle Eingang von Bäumen bedeckt,A hidden Napa Valley wine cave entrance covered by trees,de
03322101---330064-star-wars-knights-of-the-old-republic-concept-art.jpg,Star Wars: Les Chevaliers de la Vieille République Concept Art,Star Wars: Knights of the Old Republic Concept Art,fr
03322101---330064-star-wars-knights-of-the-old-republic-concept-art.jpg,Star Wars: Ritter der Alten Republik Konzeptkunst,Star Wars: Knights of the Old Republic Concept Art,de
07262555---elle-collection-apartments-houston-tx-model-unit-living-room-01101416.jpg,Salon modèle à Elle au Centre Médical,Model unit living room at Elle at The Medical Center,fr
07262555---elle-collection-apartments-houston-tx-model-unit-living-room-01101416.jpg,Modelleinheit Wohnzimmer in Elle im Medical Center,Model unit living room at Elle at The Medical Center,de
05216070---have-a-great-friday-text-in-lightbox-HRFAW9.jpg,« Avoir un grand vendredi » texte dans la lightbox - Image Stock,'Have a great friday' text in lightbox - Stock Image,fr
